NUM_ANO,SIG_ESTADO,NOM_MUNICIPIO,VAL_DISTRIBUIDO
"2,013",RN,Açu,"5,530,966.72"
"2,013",RN,Baraúna,"66,440.9"
"2,013",RN,Caicó,"81,205.58"
"2,013",RN,Caraúbas,"3,412,438.02"
"2,013",RN,Carnaubais,"3,793,532.98"
"2,013",RN,Carnaúba dos Dantas,"49,215.47"
"2,013",RN,Cerro Corá,"51,676.25"
"2,013",RN,Coronel João Pessoa,"49,215.47"
"2,013",RN,Cruzeta,"49,215.47"
"2,013",RN,Currais Novos,"76,284.02"
"2,013",RN,Doutor Severiano,"49,215.47"
"2,013",RN,Encanto,"49,215.47"
"2,013",RN,Equador,"49,215.47"
"2,013",RN,Felipe Guerra,"2,590,839.83"
"2,013",RN,Florânia,"49,215.47"
"2,013",RN,Francisco Dantas,"49,215.47"
"2,013",RN,Frutuoso Gomes,"49,215.47"
"2,013",RN,Galinhos,"814,400.05"
"2,013",RN,Goianinha,"13,567,946.62"
"2,013",RN,Grossos,"7,188,057.16"
"2,013",RN,Guamaré,"31,794,962.06"
"2,013",RN,Ielmo Marinho,"12,928,622.77"
"2,013",RN,Ipanguaçu,"54,137.04"
"2,013",RN,Ipueira,"49,215.47"
"2,013",RN,Itajá,"49,215.47"
"2,013",RN,Itaú,"49,215.47"
"2,013",RN,Jandaíra,"49,215.47"
"2,013",RN,Janduís,"49,215.47"
"2,013",RN,Jardim de Piranhas,"54,137.04"
"2,013",RN,Jardim do Seridó,"54,137.04"
"2,013",RN,José da Penha,"49,215.47"
"2,013",RN,João Dias,"49,215.47"
"2,013",RN,Jucurutu,"59,058.59"
"2,013",RN,Lagoa Nova,"54,137.04"
"2,013",RN,Lucrécia,"49,215.47"
"2,013",RN,Luís Gomes,"49,215.47"
"2,013",RN,Macau,"32,597,239.05"
"2,013",RN,Macaíba,"3,561,953.94"
"2,013",RN,Major Sales,"49,215.47"
"2,013",RN,Marcelino Vieira,"49,215.47"
"2,013",RN,Martins,"49,215.47"
"2,013",RN,Messias Targino,"49,215.47"
"2,013",RN,Mossoró,"37,676,153.81"
"2,013",RN,Olho d'Água do Borges,"49,215.47"
"2,013",RN,Ouro Branco,"49,215.47"
"2,013",RN,Paraná,"49,215.47"
"2,013",RN,Paraú,"49,215.47"
"2,013",RN,Parelhas,"63,980.12"
"2,013",RN,Patu,"51,676.25"
"2,013",RN,Pau dos Ferros,"66,440.91"
"2,013",RN,Pedro Avelino,"49,215.47"
"2,013",RN,Pendências,"21,366,797.11"
"2,013",RN,Pilões,"49,215.47"
"2,013",RN,Portalegre,"49,215.47"
"2,013",RN,Porto do Mangue,"2,306,182.31"
"2,013",RN,Rafael Fernandes,"49,215.47"
"2,013",RN,Rafael Godeiro,"49,215.47"
"2,013",RN,Riacho da Cruz,"49,215.47"
"2,013",RN,Riacho de Santana,"49,215.47"
"2,013",RN,Rodolfo Fernandes,"49,215.47"
"2,013",RN,Santana do Seridó,"49,215.47"
"2,013",RN,Serra Negra do Norte,"49,215.47"
"2,013",RN,Serra do Mel,"1,627,777.28"
"2,013",RN,Serrinha dos Pintos,"49,215.47"
"2,013",RN,Severiano Melo,"49,215.47"
"2,013",RN,São Fernando,"49,215.47"
"2,013",RN,São Francisco do Oeste,"49,215.47"
"2,013",RN,São José do Seridó,"49,215.47"
"2,013",RN,São João do Sabugi,"49,215.47"
"2,013",RN,São Miguel,"63,980.12"
"2,013",RN,São Rafael,"49,215.47"
"2,013",RN,São Vicente,"49,215.47"
"2,013",RN,Taboleiro Grande,"49,215.47"
"2,013",RN,Tenente Ananias,"49,215.47"
"2,013",RN,Tenente Laurentino Cruz,"49,215.47"
"2,013",RN,Tibau,"4,876,712.06"
"2,013",RN,Timbaúba dos Batistas,"49,215.47"
"2,013",RN,Triunfo Potiguar,"49,215.47"
"2,013",RN,Umarizal,"51,676.25"
"2,013",RN,Upanema,"2,845,641.54"
"2,013",RN,Viçosa,"49,215.47"
"2,013",RN,Água Nova,"49,215.47"
"2,013",RS,Arambaré,"134,743.72"
"2,013",RS,Barra do Ribeiro,"134,743.72"
"2,013",RS,Camaquã,"134,743.72"
"2,013",RS,Canoas,"8,609,676.83"
"2,013",RS,Capivari do Sul,"134,743.72"
"2,013",RS,Cidreira,"8,938,283.29"
"2,013",RS,Eldorado do Sul,"134,743.72"
"2,013",RS,Guaíba,"134,743.72"
"2,013",RS,Imbé,"8,938,283.29"
"2,013",RS,Mostardas,"134,743.72"
"2,013",RS,Osório,"35,670,976.77"
"2,013",RS,Palmares do Sul,"134,743.72"
"2,013",RS,Pelotas,"134,743.72"
"2,013",RS,Porto Alegre,"134,743.72"
"2,013",RS,Rio Grande,"21,749,446.58"
"2,013",RS,São José do Norte,"134,743.72"
"2,013",RS,São Lourenço do Sul,"134,743.72"
"2,013",RS,Tapes,"134,743.72"
"2,013",RS,Tavares,"134,743.72"
"2,013",RS,Tramandaí,"32,315,466.27"
"2,013",RS,Turuçu,"134,743.72"
"2,013",RS,Viamão,"134,743.72"
"2,013",SC,Araquari,"4,880,195.47"
"2,013",SC,Balneário Barra do Sul,"4,880,195.47"
"2,013",SC,Garuva,"4,880,195.47"
"2,013",SC,Itapoá,"4,880,195.47"
"2,013",SC,Joinville,"4,880,195.47"
"2,013",SC,São Francisco do Sul,"36,665,073.61"
"2,013",SE,Amparo de São Francisco,"68,439.85"
"2,013",SE,Aquidabã,"88,971.84"
"2,013",SE,Aracaju,"27,058,100.88"
"2,013",SE,Arauá,"71,861.86"
"2,013",SE,Areia Branca,"127,894.9"
"2,013",SE,Barra dos Coqueiros,"3,554,914.2"
"2,013",SE,Boquim,"92,393.84"
"2,013",SE,Brejo Grande,"1,347,257.95"
"2,013",SE,Campo do Brito,"82,127.85"
"2,013",SE,Canhoba,"68,439.85"
"2,013",SE,Canindé de São Francisco,"92,393.84"
"2,013",SE,Capela,"341,930.12"
"2,013",SE,Carira,"88,971.84"
"2,013",SE,Carmópolis,"29,929,546.58"
"2,013",SE,Cedro de São João,"68,439.85"
"2,013",SE,Cristinápolis,"82,127.85"
"2,013",SE,Cumbe,"68,439.85"
"2,013",SE,Divina Pastora,"6,249,407.83"
"2,013",SE,Estância,"7,974,489.21"
"2,013",SE,Feira Nova,"68,439.85"
"2,013",SE,Frei Paulo,"75,283.86"
"2,013",SE,Gararu,"71,861.86"
"2,013",SE,General Maynard,"109,780.3"
"2,013",SE,Gracho Cardoso,"68,439.85"
"2,013",SE,Ilha das Flores,"68,439.85"
"2,013",SE,Indiaroba,"78,883.43"
"2,013",SE,Itabaiana,"123,191.79"
"2,013",SE,Itabaianinha,"102,659.82"
"2,013",SE,Itabi,"68,439.85"
"2,013",SE,Itaporanga d'Ajuda,"8,943,408.18"
"2,013",SE,Japaratuba,"33,501,196.07"
"2,013",SE,Japoatã,"75,283.86"
"2,013",SE,Lagarto,"123,191.79"
"2,013",SE,Laranjeiras,"3,210,036.74"
"2,013",SE,Macambira,"68,439.85"
"2,013",SE,Malhada dos Bois,"68,439.85"
"2,013",SE,Malhador,"75,283.86"
"2,013",SE,Maruim,"1,745,577.18"
"2,013",SE,Moita Bonita,"71,861.86"
"2,013",SE,Monte Alegre de Sergipe,"75,283.86"
"2,013",SE,Muribeca,"68,439.85"
"2,013",SE,Neópolis,"85,549.86"
"2,013",SE,Nossa Senhora Aparecida,"68,439.85"
"2,013",SE,Nossa Senhora da Glória,"99,237.84"
"2,013",SE,Nossa Senhora das Dores,"92,393.84"
"2,013",SE,Nossa Senhora de Lourdes,"68,439.85"
"2,013",SE,Nossa Senhora do Socorro,"137,152.62"
"2,013",SE,Pacatuba,"2,033,508.46"
"2,013",SE,Pedra Mole,"68,439.85"
"2,013",SE,Pedrinhas,"68,439.85"
"2,013",SE,Pinhão,"68,439.85"
"2,013",SE,Pirambu,"21,810,096"
"2,013",SE,Porto da Folha,"92,393.84"
"2,013",SE,Poço Redondo,"95,815.84"
"2,013",SE,Poço Verde,"88,971.84"
"2,013",SE,Propriá,"95,815.83"
"2,013",SE,Riachuelo,"2,438,359.91"
"2,013",SE,Riachão do Dantas,"85,549.86"
"2,013",SE,Ribeirópolis,"82,127.85"
"2,013",SE,Rosário do Catete,"7,160,867.79"
"2,013",SE,Salgado,"85,549.86"
"2,013",SE,Santa Luzia do Itanhy,"75,461.43"
"2,013",SE,Santa Rosa de Lima,"68,439.85"
"2,013",SE,Santana do São Francisco,"68,439.85"
"2,013",SE,Santo Amaro das Brotas,"2,011,354.07"
"2,013",SE,Simão Dias,"102,659.82"
"2,013",SE,Siriri,"4,018,261.42"
"2,013",SE,São Cristóvão,"1,344,962.92"
"2,013",SE,São Domingos,"71,861.86"
"2,013",SE,São Francisco,"68,439.85"
"2,013",SE,São Miguel do Aleixo,"68,439.85"
"2,013",SE,Telha,"68,439.85"
"2,013",SE,Tobias Barreto,"109,503.81"
"2,013",SE,Tomar do Geru,"75,283.86"
"2,013",SE,Umbaúba,"88,971.84"
"2,013",SP,Aparecida,"266,597.86"
"2,013",SP,Arapeí,"183,860.56"
"2,013",SP,Areias,"183,860.56"
"2,013",SP,Arujá,"321,756.1"
"2,013",SP,Bananal,"193,053.55"
"2,013",SP,Barra do Turvo,"183,860.57"
"2,013",SP,Barueri,"367,721.25"
"2,013",SP,Bertioga,"42,718,754.67"
"2,013",SP,Cachoeira Paulista,"257,404.87"
"2,013",SP,Caieiras,"330,949.09"
"2,013",SP,Cajamar,"312,563.03"
"2,013",SP,Cajati,"257,404.88"
"2,013",SP,Campos do Jordão,"284,983.93"
"2,013",SP,Cananéia,"6,548,777.56"
"2,013",SP,Canas,"183,860.56"
"2,013",SP,Caraguatatuba,"73,955,520.95"
"2,013",SP,Carapicuíba,"367,721.25"
"2,013",SP,Caçapava,"1,306,571.88"
"2,013",SP,Cotia,"367,721.25"
"2,013",SP,Cruzeiro,"321,756.09"
"2,013",SP,Cubatão,"32,291,023.87"
"2,013",SP,Cunha,"239,018.8"
"2,013",SP,Diadema,"367,721.25"
"2,013",SP,Eldorado,"211,439.67"
"2,013",SP,Embu,"367,721.25"
"2,013",SP,Embu-Guaçu,"303,370.03"
"2,013",SP,Ferraz de Vasconcelos,"367,721.25"
"2,013",SP,Francisco Morato,"367,721.25"
"2,013",SP,Franco da Rocha,"358,528.18"
"2,013",SP,Guararema,"75,410,905.61"
"2,013",SP,Guaratinguetá,"349,335.18"
"2,013",SP,Guarujá,"367,732.73"
"2,013",SP,Guarulhos,"367,721.25"
"2,013",SP,Igaratá,"183,860.56"
"2,013",SP,Iguape,"11,247,361.58"
"2,013",SP,Ilha Comprida,"29,534,293.45"
"2,013",SP,Ilhabela,"61,786,550.12"
"2,013",SP,Itanhaém,"330,949.09"
"2,013",SP,Itapecerica da Serra,"367,721.25"
"2,013",SP,Itapevi,"367,721.25"
"2,013",SP,Itaquaquecetuba,"367,721.25"
"2,013",SP,Itariri,"211,439.67"
"2,013",SP,Jacareí,"367,721.23"
"2,013",SP,Jacupiranga,"220,632.75"
"2,013",SP,Jambeiro,"183,860.56"
"2,013",SP,Jandira,"340,142.18"
"2,013",SP,Juquitiba,"257,404.88"
"2,013",SP,Juquiá,"229,825.75"
"2,013",SP,Lagoinha,"183,860.56"
"2,013",SP,Lavrinhas,"183,860.56"
"2,013",SP,Lorena,"3,300,539.1"
"2,013",SP,Mairiporã,"330,949.09"
"2,013",SP,Mauá,"4,330,612.22"
"2,013",SP,Miracatu,"239,018.81"
"2,013",SP,Moji das Cruzes,"367,721.25"
"2,013",SP,Mongaguá,"284,983.94"
"2,013",SP,Monteiro Lobato,"183,860.56"
"2,013",SP,Natividade da Serra,"183,860.56"
"2,013",SP,Osasco,"367,721.25"
"2,013",SP,Paraibuna,"220,632.74"
"2,013",SP,Pedro de Toledo,"193,053.56"
"2,013",SP,Peruíbe,"1,577,688.91"
"2,013",SP,Pindamonhangaba,"9,094,605.77"
"2,013",SP,Piquete,"211,439.66"
"2,013",SP,Pirapora do Bom Jesus,"211,439.67"
"2,013",SP,Potim,"229,825.74"
"2,013",SP,Poá,"340,142.18"
"2,013",SP,Praia Grande,"4,358,739.29"
"2,013",SP,Queluz,"193,053.55"
"2,013",SP,Redenção da Serra,"183,860.56"
"2,013",SP,Registro,"294,176.94"
"2,013",SP,Ribeirão Pires,"349,335.19"
"2,013",SP,Rio Grande da Serra,"284,983.94"
"2,013",SP,Roseira,"183,860.56"
"2,013",SP,Salesópolis,"211,439.67"
"2,013",SP,Santa Branca,"202,246.63"
"2,013",SP,Santa Isabel,"294,176.94"
"2,013",SP,Santana de Parnaíba,"340,142.18"
"2,013",SP,Santo André,"367,721.25"
"2,013",SP,Santo Antônio do Pinhal,"183,860.56"
"2,013",SP,Santos,"367,935.71"
"2,013",SP,Sete Barras,"202,246.64"
"2,013",SP,Silveiras,"3,134,708.51"
"2,013",SP,Suzano,"3,778,873.85"
"2,013",SP,São Bento do Sapucaí,"193,053.55"
"2,013",SP,São Bernardo do Campo,"3,495,337.58"
"2,013",SP,São Caetano do Sul,"367,721.25"
"2,013",SP,São José do Barreiro,"183,860.56"
"2,013",SP,São José dos Campos,"4,835,678.65"
"2,013",SP,São Lourenço da Serra,"202,246.64"
"2,013",SP,São Luís do Paraitinga,"193,053.55"
"2,013",SP,São Paulo,"367,721.25"
"2,013",SP,São Sebastião,"89,080,445.11"
"2,013",SP,São Vicente,"4,358,739.29"
"2,013",SP,Taboão da Serra,"367,721.25"
"2,013",SP,Taubaté,"3,343,405.3"
"2,013",SP,Tremembé,"284,983.93"
"2,013",SP,Ubatuba,"782,844.5"
"2,013",SP,Vargem Grande Paulista,"284,983.94"
"2,014",AL,Anadia,"8,872.09"
"2,014",AL,Atalaia,"11,459.81"
"2,014",AL,Barra de Santo Antônio,"8,502.42"
"2,014",AL,Barra de São Miguel,"7,393.42"
"2,014",AL,Boca da Mata,"9,981.1"
"2,014",AL,Branquinha,"7,763.08"
"2,014",AL,Cajueiro,"9,611.44"
"2,014",AL,Campestre,"7,393.42"
"2,014",AL,Campo Alegre,"11,829.47"
"2,014",AL,Capela,"8,872.09"
"2,014",AL,Chã Preta,"7,393.42"
"2,014",AL,Colônia Leopoldina,"9,611.44"
"2,014",AL,Coqueiro Seco,"1,164,200.08"
"2,014",AL,Coruripe,"26,605,425.82"
"2,014",AL,Feliz Deserto,"641,197.62"
"2,014",AL,Flexeiras,"8,132.76"
"2,014",AL,Ibateguara,"8,502.42"
"2,014",AL,Igreja Nova,"9,611.44"
"2,014",AL,Jacuípe,"7,393.42"
"2,014",AL,Japaratinga,"7,393.42"
"2,014",AL,Jequiá da Praia,"30,566.71"
"2,014",AL,Joaquim Gomes,"9,611.44"
"2,014",AL,Jundiá,"7,393.42"
"2,014",AL,Junqueiro,"9,611.44"
"2,014",AL,Maceió,"1,208,408.36"
"2,014",AL,Maragogi,"10,350.79"
"2,014",AL,Marechal Deodoro,"4,992,002.68"
"2,014",AL,Matriz de Camaragibe,"9,611.44"
"2,014",AL,Messias,"8,502.42"
"2,014",AL,Murici,"9,981.1"
"2,014",AL,Novo Lino,"8,132.76"
"2,014",AL,Paripueira,"100,009.31"
"2,014",AL,Passo de Camaragibe,"8,502.42"
"2,014",AL,Penedo,"4,853,031.29"
"2,014",AL,Piaçabuçu,"8,872.09"
"2,014",AL,Pilar,"4,099,894.39"
"2,014",AL,Pindoba,"7,393.42"
"2,014",AL,Porto Calvo,"9,981.1"
"2,014",AL,Porto Real do Colégio,"9,241.77"
"2,014",AL,Porto de Pedras,"7,393.42"
"2,014",AL,Rio Largo,"4,927,971.51"
"2,014",AL,Roteiro,"25,304,614.5"
"2,014",AL,Santa Luzia do Norte,"418,895.58"
"2,014",AL,Santana do Mundaú,"7,763.08"
"2,014",AL,Satuba,"180,218.66"
"2,014",AL,São José da Laje,"9,611.44"
"2,014",AL,São Luís do Quitunde,"10,720.46"
"2,014",AL,São Miguel dos Campos,"6,439,193.87"
"2,014",AL,São Miguel dos Milagres,"7,393.42"
"2,014",AL,Teotônio Vilela,"11,459.81"
"2,014",AL,União dos Palmares,"12,199.16"
"2,014",AL,Viçosa,"9,981.1"
"2,014",AM,Anamã,"683,464.1"
"2,014",AM,Anori,"685,328.85"
"2,014",AM,Autazes,"116,426.45"
"2,014",AM,Beruri,"33,613.24"
"2,014",AM,Caapiranga,"709,216.57"
"2,014",AM,Careiro,"33,613.24"
"2,014",AM,Careiro da Várzea,"116,426.45"
"2,014",AM,Coari,"72,381,548.31"
"2,014",AM,Codajás,"745,398.59"
"2,014",AM,Iranduba,"116,426.45"
"2,014",AM,Itacoatiara,"116,426.45"
"2,014",AM,Itapiranga,"116,426.45"
"2,014",AM,Manacapuru,"33,613.24"
"2,014",AM,Manaquiri,"33,613.24"
"2,014",AM,Manaus,"8,247,740.85"
"2,014",AM,Parintins,"116,426.45"
"2,014",AM,Silves,"116,426.45"
"2,014",AM,Tefé,"1,545,699.23"
"2,014",AM,Urucará,"116,426.45"
"2,014",AM,Urucurituba,"116,426.45"
"2,014",AP,Laranjal do Jari,"116,426.45"
"2,014",AP,Macapá,"116,426.45"
"2,014",AP,Mazagão,"116,426.45"
"2,014",BA,Acajutiba,"18,136.29"
"2,014",BA,Adustina,"18,136.29"
"2,014",BA,Aiquara,"15,770.69"
"2,014",BA,Alagoinhas,"8,360,907.13"
"2,014",BA,Alcobaça,"20,501.91"
"2,014",BA,Almadina,"15,770.69"
"2,014",BA,Amargosa,"22,867.52"
"2,014",BA,Amélia Rodrigues,"21,290.44"
"2,014",BA,Anagé,"21,290.44"
"2,014",BA,Anguera,"16,559.23"
"2,014",BA,Antas,"18,924.84"
"2,014",BA,Antônio Cardoso,"16,559.23"
"2,014",BA,Aporá,"18,924.84"
"2,014",BA,Apuarema,"15,770.69"
"2,014",BA,Araci,"25,233.13"
"2,014",BA,Aramari,"39,912.62"
"2,014",BA,Arataca,"16,559.23"
"2,014",BA,Aratuípe,"15,770.69"
"2,014",BA,Araças,"9,356,372.05"
"2,014",BA,Aurelino Leal,"17,347.75"
"2,014",BA,Baixa Grande,"20,501.91"
"2,014",BA,Banzaê,"16,559.23"
"2,014",BA,Barra do Choça,"22,867.52"
"2,014",BA,Barra do Rocha,"15,770.69"
"2,014",BA,Barro Preto,"15,770.69"
"2,014",BA,Barrocas,"18,136.29"
"2,014",BA,Belmonte,"20,501.91"
"2,014",BA,Belo Campo,"18,924.84"
"2,014",BA,Biritinga,"18,136.29"
"2,014",BA,Boa Nova,"18,136.29"
"2,014",BA,Boa Vista do Tupim,"18,924.84"
"2,014",BA,Bom Jesus da Serra,"16,559.23"
"2,014",BA,Brejões,"18,136.29"
"2,014",BA,Buerarema,"19,713.36"
"2,014",BA,Caatiba,"16,559.23"
"2,014",BA,Cabaceiras do Paraguaçu,"18,924.84"
"2,014",BA,Cachoeira,"22,867.52"
"2,014",BA,Caetanos,"17,347.75"
"2,014",BA,Cairu,"6,576,078.36"
"2,014",BA,Camacan,"22,078.99"
"2,014",BA,Camamu,"22,867.52"
"2,014",BA,Camaçari,"7,877,255.2"
"2,014",BA,Canavieiras,"22,867.52"
"2,014",BA,Candeal,"15,770.69"
"2,014",BA,Candeias,"13,686,871.47"
"2,014",BA,Cansanção,"22,867.52"
"2,014",BA,Canudos,"18,136.29"
"2,014",BA,Capela do Alto Alegre,"16,559.23"
"2,014",BA,Capim Grosso,"21,290.44"
"2,014",BA,Caravelas,"20,501.91"
"2,014",BA,Cardeal da Silva,"1,927,519.16"
"2,014",BA,Castro Alves,"21,290.44"
"2,014",BA,Catu,"5,750,634.07"
"2,014",BA,Caém,"16,559.23"
"2,014",BA,Cipó,"18,136.29"
"2,014",BA,Coaraci,"20,501.91"
"2,014",BA,Conceição da Feira,"20,501.91"
"2,014",BA,Conceição do Almeida,"18,924.84"
"2,014",BA,Conceição do Coité,"26,021.65"
"2,014",BA,Conceição do Jacuípe,"22,078.99"
"2,014",BA,Conde,"60,447.96"
"2,014",BA,Coração de Maria,"20,501.91"
"2,014",BA,Coronel João Sá,"18,924.84"
"2,014",BA,Cravolândia,"15,770.69"
"2,014",BA,Crisópolis,"20,501.91"
"2,014",BA,Cruz das Almas,"26,021.65"
"2,014",BA,Cândido Sales,"21,290.44"
"2,014",BA,Cícero Dantas,"22,867.52"
"2,014",BA,Dias d'Ávila,"26,810.19"
"2,014",BA,Dom Macedo Costa,"15,770.69"
"2,014",BA,Dário Meira,"17,347.75"
"2,014",BA,Elísio Medrado,"15,770.69"
"2,014",BA,Encruzilhada,"20,501.91"
"2,014",BA,Entre Rios,"7,703,967.63"
"2,014",BA,Esplanada,"13,930,671.07"
"2,014",BA,Euclides da Cunha,"26,021.65"
"2,014",BA,Eunápolis,"4,661,578.75"
"2,014",BA,Feira de Santana,"31,541.44"
"2,014",BA,Firmino Alves,"15,770.69"
"2,014",BA,Floresta Azul,"16,559.23"
"2,014",BA,Fátima,"18,924.84"
"2,014",BA,Gandu,"22,078.99"
"2,014",BA,Gavião,"15,770.69"
"2,014",BA,Glória,"18,136.29"
"2,014",BA,Gongogi,"15,770.69"
"2,014",BA,Governador Mangabeira,"19,713.36"
"2,014",BA,Guaratinga,"20,501.91"
"2,014",BA,Heliópolis,"17,347.75"
"2,014",BA,Iaçu,"21,290.44"
"2,014",BA,Ibicaraí,"21,290.44"
"2,014",BA,Ibicuí,"18,136.29"
"2,014",BA,Ibiquera,"15,770.69"
"2,014",BA,Ibirapitanga,"20,501.91"
"2,014",BA,Ibirapuã,"15,770.69"
"2,014",BA,Ibirataia,"19,713.36"
"2,014",BA,Ichu,"15,770.69"
"2,014",BA,Igrapiúna,"17,347.75"
"2,014",BA,Iguaí,"21,290.44"
"2,014",BA,Ilhéus,"31,541.44"
"2,014",BA,Inhambupe,"36,825.45"
"2,014",BA,Ipecaetá,"18,136.29"
"2,014",BA,Ipiaú,"24,444.57"
"2,014",BA,Ipirá,"26,021.65"
"2,014",BA,Irajuba,"15,770.69"
"2,014",BA,Irará,"21,290.44"
"2,014",BA,Itabela,"22,078.99"
"2,014",BA,Itaberaba,"26,021.65"
"2,014",BA,Itabuna,"4,585,702.38"
"2,014",BA,Itacaré,"21,290.44"
"2,014",BA,Itagi,"17,347.75"
"2,014",BA,Itagibá,"18,136.29"
"2,014",BA,Itagimirim,"15,770.69"
"2,014",BA,Itaju do Colônia,"15,770.69"
"2,014",BA,Itajuípe,"20,501.91"
"2,014",BA,Itamaraju,"26,021.65"
"2,014",BA,Itamari,"15,770.69"
"2,014",BA,Itambé,"20,501.91"
"2,014",BA,Itanagra,"1,279,484.8"
"2,014",BA,Itanhém,"20,501.91"
"2,014",BA,Itaparica,"5,995,692.57"
"2,014",BA,Itapebi,"16,559.23"
"2,014",BA,Itapetinga,"26,810.19"
"2,014",BA,Itapicuru,"22,867.52"
"2,014",BA,Itapitanga,"16,559.23"
"2,014",BA,Itapé,"16,559.23"
"2,014",BA,Itaquara,"15,770.69"
"2,014",BA,Itarantim,"19,713.36"
"2,014",BA,Itatim,"18,136.29"
"2,014",BA,Itiruçu,"17,347.75"
"2,014",BA,Itiúba,"23,656.06"
"2,014",BA,Itororó,"19,713.36"
"2,014",BA,Ituberá,"21,290.44"
"2,014",BA,Jacobina,"27,598.74"
"2,014",BA,Jaguaquara,"25,233.13"
"2,014",BA,Jaguaripe,"849,780.08"
"2,014",BA,Jandaíra,"16,559.23"
"2,014",BA,Jequié,"31,541.44"
"2,014",BA,Jeremoabo,"23,656.06"
"2,014",BA,Jiquiriçá,"18,136.29"
"2,014",BA,Jitaúna,"18,136.29"
"2,014",BA,Jucuruçu,"16,559.23"
"2,014",BA,Jussari,"15,770.69"
"2,014",BA,Lafaiete Coutinho,"15,770.69"
"2,014",BA,Laje,"20,501.91"
"2,014",BA,Lajedinho,"15,770.69"
"2,014",BA,Lajedo do Tabocal,"15,770.69"
"2,014",BA,Lajedão,"15,770.69"
"2,014",BA,Lamarão,"15,770.69"
"2,014",BA,Lauro de Freitas,"31,541.44"
"2,014",BA,Macajuba,"16,559.23"
"2,014",BA,Macarani,"18,924.84"
"2,014",BA,Madre de Deus,"47,713,995.54"
"2,014",BA,Maiquinique,"15,770.69"
"2,014",BA,Mairi,"19,713.36"
"2,014",BA,Manoel Vitorino,"18,136.29"
"2,014",BA,Maracás,"21,290.44"
"2,014",BA,Maragogipe,"734,304.72"
"2,014",BA,Maraú,"19,713.36"
"2,014",BA,Marcionílio Souza,"16,559.23"
"2,014",BA,Mascote,"18,136.29"
"2,014",BA,Mata de São João,"4,313,059.11"
"2,014",BA,Medeiros Neto,"20,501.91"
"2,014",BA,Miguel Calmon,"21,290.44"
"2,014",BA,Milagres,"16,559.23"
"2,014",BA,Mirante,"16,559.23"
"2,014",BA,Monte Santo,"25,233.13"
"2,014",BA,Mucuri,"4,814,553.28"
"2,014",BA,Mundo Novo,"21,290.44"
"2,014",BA,Muniz Ferreira,"15,770.69"
"2,014",BA,Muritiba,"22,078.99"
"2,014",BA,Mutuípe,"20,501.91"
"2,014",BA,Nazaré,"21,290.44"
"2,014",BA,Nilo Peçanha,"17,347.75"
"2,014",BA,Nordestina,"17,347.75"
"2,014",BA,Nova Canaã,"18,924.84"
"2,014",BA,Nova Fátima,"15,770.69"
"2,014",BA,Nova Ibiá,"15,770.69"
"2,014",BA,Nova Itarana,"15,770.69"
"2,014",BA,Nova Soure,"21,290.44"
"2,014",BA,Nova Viçosa,"23,656.06"
"2,014",BA,Novo Triunfo,"18,136.29"
"2,014",BA,Olindina,"21,290.44"
"2,014",BA,Ouriçangas,"15,770.69"
"2,014",BA,Ourolândia,"18,924.84"
"2,014",BA,Paripiranga,"21,290.44"
"2,014",BA,Pau Brasil,"16,559.23"
"2,014",BA,Paulo Afonso,"29,175.82"
"2,014",BA,Pedro Alexandre,"18,924.84"
"2,014",BA,Pedrão,"15,770.69"
"2,014",BA,Pintadas,"16,559.23"
"2,014",BA,Piraí do Norte,"15,770.69"
"2,014",BA,Piritiba,"20,501.91"
"2,014",BA,Planaltino,"15,770.69"
"2,014",BA,Planalto,"21,290.44"
"2,014",BA,Pojuca,"14,627,480.71"
"2,014",BA,Porto Seguro,"29,964.34"
"2,014",BA,Potiraguá,"15,770.69"
"2,014",BA,Poções,"24,444.57"
"2,014",BA,Prado,"21,290.44"
"2,014",BA,Presidente Tancredo Neves,"20,501.91"
"2,014",BA,Pé de Serra,"17,347.75"
"2,014",BA,Queimadas,"21,290.44"
"2,014",BA,Quijingue,"21,290.44"
"2,014",BA,Quixabeira,"15,770.69"
"2,014",BA,Rafael Jambeiro,"20,501.91"
"2,014",BA,Retirolândia,"17,347.75"
"2,014",BA,Riachão do Jacuípe,"22,867.52"
"2,014",BA,Ribeira do Amparo,"18,136.29"
"2,014",BA,Ribeira do Pombal,"24,444.57"
"2,014",BA,Ribeirão do Largo,"15,770.69"
"2,014",BA,Rio Real,"23,656.06"
"2,014",BA,Ruy Barbosa,"22,078.99"
"2,014",BA,Salinas da Margarida,"5,251,333.75"
"2,014",BA,Salvador,"5,677,704.29"
"2,014",BA,Santa Brígida,"18,136.29"
"2,014",BA,Santa Bárbara,"19,713.36"
"2,014",BA,Santa Cruz Cabrália,"21,290.44"
"2,014",BA,Santa Cruz da Vitória,"15,770.69"
"2,014",BA,Santa Inês,"16,559.23"
"2,014",BA,Santa Luzia,"17,347.75"
"2,014",BA,Santa Teresinha,"15,770.69"
"2,014",BA,Santaluz,"22,867.52"
"2,014",BA,Santanópolis,"15,770.69"
"2,014",BA,Santo Amaro,"5,511,893.51"
"2,014",BA,Santo Antônio de Jesus,"28,387.28"
"2,014",BA,Santo Estêvão,"24,444.57"
"2,014",BA,Sapeaçu,"18,924.84"
"2,014",BA,Saubara,"5,227,646.5"
"2,014",BA,Serra Preta,"18,136.29"
